region,universe,decay,neutralization,delay,alpha_expr,sharpe,fitness,turnover,weight_concentration,failure_reason
CHN,TOP3000,4,SECTOR,1,"ts_mean(zscore(rank(close-open)), 5)",1.37,0.37,0.05,0.91,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_rank(zscore(rank(close-open)), 5)",0.81,0.41,0.05,0.64,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_mean(zscore(rank(close-open)), 10)",-0.16,0.84,0.73,0.59,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_rank(zscore(rank(close-open)), 10)",2.37,0.77,0.15,0.44,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_mean(zscore(rank(close-open)), 20)",1.11,0.91,0.23,0.9,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_rank(zscore(rank(close-open)), 20)",1.38,0.78,0.82,0.91,low_fitness
CHN,TOP3000,4,SECTOR,1,"decay_linear(zscore(rank(close-open)), 2)",-0.08,0.12,0.27,0.3,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(zscore(rank(close-open)), 4)",0.72,0.52,0.21,0.4,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(zscore(rank(close-open)), 8)",0.93,0.73,0.71,0.71,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_mean(ts_mean(rank(close-open), 10), 20)",2.04,1.44,0.7,0.3,high_turnover
CHN,TOP3000,4,SECTOR,1,"decay_linear(ts_mean(rank(close-open), 10), 2)",0.98,0.38,0.68,0.83,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(ts_mean(rank(close-open), 10), 4)",0.94,1.54,0.29,0.53,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(ts_mean(rank(close-open), 10), 8)",2.27,0.07,0.61,0.49,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_mean(ts_rank(rank(close-open), 20), 5)",0.04,1.44,0.24,0.72,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_rank(ts_rank(rank(close-open), 20), 5)",0.71,0.71,0.34,0.34,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_mean(ts_rank(rank(close-open), 20), 10)",1.12,1.32,0.48,0.13,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_mean(ts_rank(rank(close-open), 20), 20)",0.05,1.05,0.42,0.19,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_rank(ts_rank(rank(close-open), 20), 20)",2.68,0.88,0.19,0.46,low_fitness
CHN,TOP3000,4,SECTOR,1,"decay_linear(ts_rank(rank(close-open), 20), 2)",1.06,0.66,0.73,0.3,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(ts_rank(rank(close-open), 20), 4)",0.23,0.43,0.31,0.55,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(ts_rank(rank(close-open), 20), 8)",2.44,0.04,0.29,0.62,low_fitness
CHN,TOP3000,4,SECTOR,1,rank(-ts_corr(rank(volume)),0.87,1.87,0.06,0.82,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_mean(rank(-ts_corr(rank(volume)), 5)",2.72,0.32,0.24,0.17,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_rank(rank(-ts_corr(rank(volume)), 5)",0.75,0.95,0.43,0.46,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_rank(rank(-ts_corr(rank(volume)), 10)",0.9,0.7,0.02,0.3,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_mean(rank(-ts_corr(rank(volume)), 20)",2.48,0.88,0.81,0.04,low_fitness
CHN,TOP3000,4,SECTOR,1,"decay_linear(rank(-ts_corr(rank(volume)), 2)",0.28,2.08,0.32,0.91,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(rank(-ts_corr(rank(volume)), 8)",1.8,0.8,0.37,0.41,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_mean(zscore(-ts_corr(rank(volume)), 5)",2.46,0.46,0.08,0.62,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_rank(zscore(-ts_corr(rank(volume)), 5)",0.07,0.47,0.33,0.01,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_mean(zscore(-ts_corr(rank(volume)), 10)",1.95,0.15,0.86,0.12,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_rank(zscore(-ts_corr(rank(volume)), 10)",0.09,1.69,0.85,0.19,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_mean(zscore(-ts_corr(rank(volume)), 20)",0.37,0.17,0.08,0.5,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(zscore(-ts_corr(rank(volume)), 2)",1.34,0.94,0.34,0.2,low_fitness
CHN,TOP3000,4,SECTOR,1,"decay_linear(zscore(-ts_corr(rank(volume)), 4)",-0.14,0.86,0.05,0.0,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(zscore(-ts_corr(rank(volume)), 8)",1.4,0.8,0.7,0.44,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_mean(ts_mean(-ts_corr(rank(volume), 10), 5)",1.22,0.42,0.8,0.26,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_rank(ts_mean(-ts_corr(rank(volume), 10), 5)",1.94,0.74,0.09,0.77,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_mean(ts_mean(-ts_corr(rank(volume), 10), 10)",-0.06,2.14,0.44,0.36,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_rank(ts_mean(-ts_corr(rank(volume), 10), 10)",1.83,1.23,0.76,0.35,high_turnover
CHN,TOP3000,4,SECTOR,1,"ts_mean(ts_mean(-ts_corr(rank(volume), 10), 20)",1.8,0.6,0.8,0.05,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_rank(ts_mean(-ts_corr(rank(volume), 10), 20)",0.0,0.8,0.54,0.18,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(ts_mean(-ts_corr(rank(volume), 10), 2)",0.67,1.67,0.38,0.11,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(ts_mean(-ts_corr(rank(volume), 10), 4)",1.59,0.79,0.42,0.69,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_mean(ts_rank(-ts_corr(rank(volume), 20), 5)",-0.17,0.63,0.51,0.29,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_rank(ts_rank(-ts_corr(rank(volume), 20), 5)",2.4,0.4,0.71,0.5,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_mean(ts_rank(-ts_corr(rank(volume), 20), 10)",1.86,1.46,0.85,0.23,high_turnover
CHN,TOP3000,4,SECTOR,1,"ts_rank(ts_rank(-ts_corr(rank(volume), 20), 10)",2.75,0.75,0.55,0.23,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_mean(ts_rank(-ts_corr(rank(volume), 20), 20)",0.47,1.07,0.69,0.51,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_rank(ts_rank(-ts_corr(rank(volume), 20), 20)",1.09,1.29,0.27,0.54,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(ts_rank(-ts_corr(rank(volume), 20), 2)",2.6,1.4,0.87,0.57,high_turnover
CHN,TOP3000,4,SECTOR,1,"decay_linear(ts_rank(-ts_corr(rank(volume), 20), 4)",-0.18,1.22,0.04,0.58,low_sharpe
CHN,TOP3000,4,SECTOR,1,rank(rank(ts_std_dev(returns),2.5,0.7,0.0,0.27,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_mean(rank(rank(ts_std_dev(returns), 5)",2.53,0.53,0.0,0.69,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_rank(rank(rank(ts_std_dev(returns), 5)",2.76,0.16,0.08,0.58,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_mean(rank(rank(ts_std_dev(returns), 10)",1.12,1.32,0.14,0.19,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_rank(rank(rank(ts_std_dev(returns), 10)",1.17,1.17,0.19,0.19,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_rank(rank(rank(ts_std_dev(returns), 20)",2.45,0.25,0.29,0.5,low_fitness
CHN,TOP3000,4,SECTOR,1,"decay_linear(rank(rank(ts_std_dev(returns), 2)",1.16,1.76,0.32,0.66,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(rank(rank(ts_std_dev(returns), 4)",1.62,1.62,0.68,0.46,high_turnover
CHN,TOP3000,4,SECTOR,1,"decay_linear(rank(rank(ts_std_dev(returns), 8)",2.79,2.19,0.72,0.05,high_turnover
CHN,TOP3000,4,SECTOR,1,zscore(rank(ts_std_dev(returns),0.96,1.56,0.25,0.06,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_mean(zscore(rank(ts_std_dev(returns), 5)",2.17,0.97,0.29,0.61,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_rank(zscore(rank(ts_std_dev(returns), 5)",2.08,0.08,0.62,0.54,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_mean(zscore(rank(ts_std_dev(returns), 10)",1.36,1.76,0.69,0.44,high_turnover
CHN,TOP3000,4,SECTOR,1,"ts_mean(zscore(rank(ts_std_dev(returns), 20)",1.83,1.23,0.84,0.7,high_turnover
CHN,TOP3000,4,SECTOR,1,"ts_rank(zscore(rank(ts_std_dev(returns), 20)",1.27,0.47,0.63,0.79,low_fitness
CHN,TOP3000,4,SECTOR,1,"decay_linear(zscore(rank(ts_std_dev(returns), 2)",1.46,0.66,0.49,0.21,low_fitness
CHN,TOP3000,4,SECTOR,1,"decay_linear(zscore(rank(ts_std_dev(returns), 4)",0.09,2.09,0.51,0.01,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(zscore(rank(ts_std_dev(returns), 8)",2.59,0.59,0.05,0.51,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_rank(ts_mean(rank(ts_std_dev(returns, 10), 5)",1.36,1.16,0.82,0.91,high_turnover
CHN,TOP3000,4,SECTOR,1,"ts_mean(ts_mean(rank(ts_std_dev(returns, 10), 10)",2.49,0.09,0.25,0.86,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_rank(ts_mean(rank(ts_std_dev(returns, 10), 10)",1.1,0.5,0.31,0.72,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_rank(ts_mean(rank(ts_std_dev(returns, 10), 20)",0.92,0.52,0.76,0.65,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(ts_mean(rank(ts_std_dev(returns, 10), 2)",1.95,0.55,0.39,0.18,low_fitness
CHN,TOP3000,4,SECTOR,1,"decay_linear(ts_mean(rank(ts_std_dev(returns, 10), 4)",2.68,0.48,0.24,0.28,low_fitness
CHN,TOP3000,4,SECTOR,1,"decay_linear(ts_mean(rank(ts_std_dev(returns, 10), 8)",0.01,0.41,0.11,0.42,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_mean(ts_rank(rank(ts_std_dev(returns, 20), 5)",0.6,0.0,0.75,0.87,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_rank(ts_rank(rank(ts_std_dev(returns, 20), 5)",1.02,0.02,0.86,0.95,low_sharpe
CHN,TOP3000,4,SECTOR,1,"ts_mean(ts_rank(rank(ts_std_dev(returns, 20), 10)",1.65,0.85,0.52,0.1,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_rank(ts_rank(rank(ts_std_dev(returns, 20), 10)",2.74,0.34,0.54,0.34,low_fitness
CHN,TOP3000,4,SECTOR,1,"ts_mean(ts_rank(rank(ts_std_dev(returns, 20), 20)",0.69,2.09,0.59,0.58,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(ts_rank(rank(ts_std_dev(returns, 20), 2)",0.85,1.25,0.57,0.59,low_sharpe
CHN,TOP3000,4,SECTOR,1,"decay_linear(ts_rank(rank(ts_std_dev(returns, 20), 8)",1.01,1.81,0.25,0.13,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,ts_rank(close,0.59,1.79,0.62,0.87,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(close, 5)",1.5,0.5,0.24,0.45,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(close, 5)",-0.16,1.24,0.77,0.59,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(close, 10)",0.17,0.97,0.05,0.9,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(close, 20)",2.55,0.55,0.52,0.45,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(close, 20)",-0.19,0.81,0.85,0.7,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(close, 4)",0.86,0.66,0.02,0.18,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(close, 8)",2.5,0.1,0.25,0.15,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,rank(close-open),0.93,0.33,0.16,0.18,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(rank(close-open), 5)",1.14,2.14,0.62,0.6,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(rank(close-open), 10)",2.32,1.92,0.61,0.79,high_turnover
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(rank(close-open), 10)",0.37,0.97,0.72,0.73,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(rank(close-open), 20)",1.95,0.75,0.47,0.36,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(rank(close-open), 20)",1.43,0.03,0.66,0.74,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(rank(close-open), 2)",0.63,0.03,0.8,0.1,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(rank(close-open), 4)",-0.02,0.18,0.88,0.71,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(rank(close-open), 8)",1.52,0.12,0.33,0.51,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,-ts_corr(rank(volume),-0.15,0.05,0.73,0.53,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(-ts_corr(rank(volume), 5)",-0.08,0.92,0.78,0.36,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(-ts_corr(rank(volume), 10)",-0.16,2.04,0.73,0.53,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(-ts_corr(rank(volume), 20)",2.73,2.13,0.8,0.93,high_turnover
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(-ts_corr(rank(volume), 20)",1.06,1.26,0.6,0.42,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(-ts_corr(rank(volume), 2)",0.38,0.58,0.12,0.62,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(-ts_corr(rank(volume), 4)",2.4,0.4,0.28,0.03,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,rank(ts_std_dev(returns,1.78,1.78,0.75,0.88,high_turnover
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(rank(ts_std_dev(returns, 5)",2.67,1.47,0.66,0.05,high_turnover
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(rank(ts_std_dev(returns, 10)",1.25,0.05,0.85,0.61,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(rank(ts_std_dev(returns, 20)",-0.18,1.22,0.13,0.23,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(rank(ts_std_dev(returns, 2)",1.47,0.67,0.71,0.45,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(rank(ts_std_dev(returns, 4)",2.66,0.06,0.32,0.87,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(rank(ts_std_dev(returns, 8)",2.52,0.12,0.86,0.57,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,rank(ts_rank(close),1.11,1.91,0.7,0.01,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(rank(ts_rank(close), 5)",1.44,0.84,0.19,0.62,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(rank(ts_rank(close), 5)",0.64,1.84,0.12,0.28,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(rank(ts_rank(close), 10)",1.04,1.24,0.73,0.66,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(rank(ts_rank(close), 20)",1.0,1.2,0.34,0.12,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(rank(ts_rank(close), 20)",0.29,1.49,0.79,0.08,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(rank(ts_rank(close), 2)",2.78,0.78,0.72,0.76,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(rank(ts_rank(close), 4)",-0.18,0.22,0.73,0.41,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,zscore(ts_rank(close),0.84,1.44,0.36,0.23,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(zscore(ts_rank(close), 5)",-0.11,0.49,0.57,0.53,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(zscore(ts_rank(close), 10)",1.77,0.77,0.06,0.52,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(zscore(ts_rank(close), 10)",2.73,0.13,0.41,0.29,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(zscore(ts_rank(close), 20)",1.67,1.07,0.69,0.05,high_turnover
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(zscore(ts_rank(close), 20)",0.67,1.67,0.55,0.63,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(zscore(ts_rank(close), 2)",0.33,1.33,0.89,0.2,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(zscore(ts_rank(close), 4)",-0.16,0.24,0.77,0.35,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(zscore(ts_rank(close), 8)",0.68,2.08,0.51,0.11,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(ts_rank(close, 10), 5)",1.72,1.32,0.83,0.34,high_turnover
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(ts_mean(ts_rank(close, 10), 5)",0.13,1.13,0.73,0.31,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(ts_rank(close, 10), 10)",0.94,0.14,0.54,0.59,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(ts_rank(close, 10), 20)",2.15,0.95,0.63,0.43,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(ts_mean(ts_rank(close, 10), 20)",-0.14,0.46,0.22,0.53,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(ts_rank(close, 10), 2)",1.65,0.45,0.22,0.63,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(ts_rank(close, 10), 4)",2.57,0.57,0.05,0.63,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(ts_rank(close, 10), 8)",1.9,0.7,0.21,0.82,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(ts_rank(close, 20), 5)",1.03,0.23,0.73,0.01,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(ts_rank(close, 20), 10)",2.4,0.8,0.58,0.91,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(ts_rank(close, 20), 10)",1.48,1.68,0.66,0.68,high_turnover
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(ts_rank(close, 20), 20)",-0.1,1.7,0.31,0.06,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(ts_rank(close, 20), 20)",0.68,1.88,0.68,0.28,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(ts_rank(close, 20), 2)",0.63,1.83,0.71,0.87,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(ts_rank(close, 20), 4)",0.96,1.56,0.89,0.59,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(ts_rank(close, 20), 8)",1.13,1.13,0.27,0.43,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,rank(rank(close-open)),2.22,0.82,0.77,0.55,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(rank(rank(close-open)), 5)",0.03,0.63,0.5,0.6,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(rank(rank(close-open)), 5)",1.61,0.01,0.6,0.63,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(rank(rank(close-open)), 10)",2.27,0.87,0.86,0.49,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(rank(rank(close-open)), 10)",2.22,0.22,0.34,0.61,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(rank(rank(close-open)), 20)",0.72,1.12,0.86,0.17,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(rank(rank(close-open)), 20)",0.51,1.31,0.01,0.21,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(rank(rank(close-open)), 2)",-0.11,0.49,0.01,0.12,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(rank(rank(close-open)), 4)",0.83,0.83,0.53,0.0,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(rank(rank(close-open)), 8)",0.58,0.78,0.32,0.98,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,zscore(rank(close-open)),0.46,0.66,0.82,0.45,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(zscore(rank(close-open)), 5)",2.47,0.07,0.55,0.62,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(zscore(rank(close-open)), 5)",1.14,1.14,0.7,0.19,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(zscore(rank(close-open)), 10)",2.2,0.2,0.04,0.84,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(zscore(rank(close-open)), 20)",1.13,1.53,0.23,0.49,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(zscore(rank(close-open)), 20)",2.5,1.1,0.81,0.98,high_turnover
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(zscore(rank(close-open)), 2)",0.95,0.35,0.42,0.24,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(zscore(rank(close-open)), 4)",2.29,0.49,0.05,0.08,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(zscore(rank(close-open)), 8)",0.73,1.13,0.51,0.93,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(rank(close-open), 10), 5)",0.49,1.69,0.22,0.74,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(ts_mean(rank(close-open), 10), 5)",0.71,0.51,0.25,0.99,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(rank(close-open), 10), 10)",1.11,0.91,0.05,0.6,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(rank(close-open), 10), 20)",0.67,0.27,0.25,0.46,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(ts_mean(rank(close-open), 10), 20)",2.29,1.89,0.65,0.67,high_turnover
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(rank(close-open), 10), 2)",-0.16,2.04,0.82,0.7,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(rank(close-open), 10), 4)",0.94,0.54,0.89,0.89,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(rank(close-open), 10), 8)",0.58,0.58,0.75,0.22,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(rank(close-open), 20), 5)",0.19,1.99,0.35,0.02,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(rank(close-open), 20), 5)",2.26,1.06,0.69,0.02,high_turnover
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(rank(close-open), 20), 10)",2.31,1.31,0.61,0.08,high_turnover
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(rank(close-open), 20), 20)",-0.07,0.53,0.06,0.24,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(rank(close-open), 20), 20)",1.36,0.56,0.43,0.44,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(rank(close-open), 20), 2)",0.88,2.08,0.84,0.35,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(rank(close-open), 20), 4)",0.96,1.56,0.55,0.3,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,rank(-ts_corr(rank(volume)),1.33,0.13,0.51,0.85,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(rank(-ts_corr(rank(volume)), 5)",1.07,1.67,0.31,0.31,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(rank(-ts_corr(rank(volume)), 5)",1.47,0.27,0.83,0.68,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(rank(-ts_corr(rank(volume)), 10)",1.16,1.76,0.45,0.9,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(rank(-ts_corr(rank(volume)), 10)",0.42,1.82,0.47,0.33,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(rank(-ts_corr(rank(volume)), 20)",1.87,0.47,0.68,0.88,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(rank(-ts_corr(rank(volume)), 20)",0.82,1.42,0.83,0.23,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(rank(-ts_corr(rank(volume)), 2)",2.44,1.64,0.67,0.97,high_turnover
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(rank(-ts_corr(rank(volume)), 4)",1.08,0.08,0.26,0.78,low_sharpe
CHN,TOP3000,8,SUBINDUSTRY,1,"decay_linear(rank(-ts_corr(rank(volume)), 8)",2.63,0.23,0.4,0.04,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,zscore(-ts_corr(rank(volume)),1.26,1.46,0.68,0.67,high_turnover
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_mean(zscore(-ts_corr(rank(volume)), 5)",2.03,0.23,0.87,0.95,low_fitness
CHN,TOP3000,8,SUBINDUSTRY,1,"ts_rank(zscore(-ts_corr(rank(volume)), 5)",0.28,0.28,0.79,0.79,low_sharpe
